id,visited_at,customer_id,gclid,landing_page,device_category,_fivetran_synced
869,2025-11-19T20:53:53Z,16,,/products/tee,mobile,2025-11-19T13:02:00Z
870,2025-09-20T01:14:45Z,28,gclid-8-hoxxaoz5e7,/products,tablet,2025-09-20T05:26:00Z
871,2025-10-28T15:58:36Z,,,/checkout,desktop,2025-10-28T16:28:00Z
872,2025-12-17T20:32:27Z,,,/products/tee,tablet,2025-12-17T19:51:00Z
873,2026-05-29T01:24:30Z,,,/products,mobile,2026-05-29T21:52:00Z
874,2025-06-26T22:32:44Z,,,/blog/sizing-guide,mobile,2025-06-26T12:01:00Z
875,2026-04-15T10:51:40Z,20,,/checkout,desktop,2026-04-15T04:53:00Z
876,2025-05-31T22:29:03Z,,gclid-14-11to0bogcc,/blog/sizing-guide,desktop,2025-05-31T18:59:00Z
877,2026-03-13T00:30:12Z,,,/products,tablet,2026-03-13T19:05:00Z
878,2026-03-11T18:52:34Z,,,/checkout,desktop,2026-03-11T13:44:00Z
879,2025-09-13T06:49:51Z,1,gclid-14-3ljokbzvyx,/,tablet,2025-09-13T07:20:00Z
880,2025-09-02T21:40:38Z,23,,/blog/sizing-guide,tablet,2025-09-02T19:26:00Z
881,2025-11-17T00:24:38Z,,gclid-15-gn9t8jus1x,/products,desktop,2025-11-17T22:09:00Z
882,2026-05-06T22:43:52Z,,,/checkout,desktop,2026-05-06T13:30:00Z
883,2025-12-14T00:24:40Z,,,/about,desktop,2025-12-14T21:07:00Z
884,2025-09-23T20:33:37Z,,,/,desktop,2025-09-23T12:41:00Z
885,2026-06-10T08:56:49Z,,,/products,tablet,2026-06-10T16:05:00Z
886,2025-09-16T00:12:28Z,4,,/checkout,desktop,2025-09-16T13:40:00Z
887,2025-08-31T01:28:56Z,35,gclid-2-s68cfff8tx,/blog/sizing-guide,mobile,2025-08-31T09:53:00Z
888,2025-12-26T10:48:01Z,10,,/checkout,tablet,2025-12-26T21:37:00Z
889,2025-09-21T18:11:41Z,,,/,desktop,2025-09-21T13:34:00Z
890,2025-04-02T13:59:37Z,,,/products/jacket,desktop,2025-04-02T05:51:00Z
891,2025-11-28T12:25:08Z,9,gclid-1-iec1g7h6jj,/products/tee,tablet,2025-11-28T12:40:00Z
892,2026-02-28T05:41:16Z,,,/blog/sizing-guide,mobile,2026-02-28T00:05:00Z
893,2025-07-01T00:47:47Z,,gclid-5-kxnoad78qi,/products,tablet,2025-07-01T08:36:00Z
894,2025-11-18T12:52:52Z,40,,/products/jacket,tablet,2025-11-18T14:00:00Z
895,2025-06-07T09:15:24Z,,,/about,mobile,2025-06-07T01:22:00Z
896,2025-09-29T07:44:48Z,,,/,tablet,2025-09-29T17:52:00Z
897,2025-11-12T11:49:17Z,,,/blog/sizing-guide,mobile,2025-11-12T22:17:00Z
898,2026-06-05T16:34:09Z,,gclid-15-9in7ofhepn,/blog/sizing-guide,mobile,2026-06-05T19:49:00Z
899,2026-02-14T16:26:18Z,38,,/products/tee,tablet,2026-02-14T15:58:00Z
900,2026-06-12T21:57:11Z,17,gclid-6-vnfowapcq7,/checkout,mobile,2026-06-12T05:12:00Z
